scenario_id,relative_position_x,relative_position_y,relative_position_z,relative_velocity_x,relative_velocity_y,relative_velocity_z,time_to_conjunction,sat_altitude,debris_altitude,collision_risk,required_delta_v
161,2362.5639747912137,-8409.176078252456,6154.539746755644,6.801193268285075,-3.9461700840647858,-1.2902899485160977,1799.9994020626843,786.5613100239498,692.8325922987742,0,0.0
162,-7137.073011198145,10074.253917039627,-4753.044854343344,-4.92289668813283,-3.840012465896767,-9.552979110827039,1799.9994020626843,501.23182537550565,1109.3057064408158,0,0.0
163,128.46137475325293,-14226.691868863309,3250.6178042911733,-3.648709641297289,-3.435864144166689,-5.448133775867603,1773.7978936878387,908.606936532994,1117.8519487302456,0,0.0
164,1287.0658120866815,-9453.097638558598,-7818.539203391055,14.851324826939633,1.4340974506847304,1.0531958360294915,52.659161664030336,599.4648793982742,745.2856072752047,0,0.0
165,4055.7716752187544,-2433.782721939105,4591.728963467343,-3.3595489352707686,7.529075363604854,-10.394276452090368,438.0622589512458,916.9073526714592,939.4877480350642,0,0.0
166,7830.192895631079,10893.015610743336,4179.146351303776,-1.7365710985708347,-1.2155062374952523,-3.1208307763167,1315.3813718207457,562.1163462053528,1035.6713759276363,0,0.0
167,805.9900633496809,3763.972281319112,9576.508853718882,0.34888548256450846,2.212111574946165,3.186612131691297,1788.66847789447,790.9649699517668,557.8213534481165,0,0.0
168,-4921.266541086025,-12817.32285095203,678.7751476080803,6.178653374930371,-2.5876160888294124,9.494819812529101,1670.891206846914,568.7082206547084,950.4780636638097,0,0.0
169,-12554.397870654317,5751.103860872519,-327.2609936212529,3.239112804215633,-1.6418040204124162,0.4325260112992763,1262.845281057673,520.3802552898505,987.6574269509001,0,0.0
170,1731.494305237792,1088.114517758353,4201.191402152495,-9.413107224188588,6.627652062153116,-5.069142408551114,209.14193724868346,794.5365090269688,1074.1944292509388,0,0.0
171,-5660.120447293851,4888.862715027363,-2619.1124489597314,3.2453582421803686,-6.557390515834074,0.5054192102349355,822.3138254160727,692.2301425597407,872.0735355523739,0,0.0
172,289.7349639140375,-598.3527662442948,3604.13611787847,-4.794318936381932,6.076561755842329,-3.9429156166062826,281.9556435109557,565.69356489036,629.7203808102922,0,0.0
173,6186.003713301722,-9014.761897845288,-124.59855958476146,1.7162424831785676,7.112349839419066,-2.457816312573552,1009.9044591542115,627.844574350519,852.8111008529067,0,0.0
174,-14016.670826051373,-616.0570072896244,-1398.215067561685,0.6287923414598194,-14.882309594379166,-0.41895928407189204,0.0005979373155736449,695.8367404129394,744.1171518048823,0,0.0
175,-1247.7981486433187,6669.180746026028,9905.157684500742,3.1872675320686037,-0.3068132839434785,0.4369117650887633,1467.4675247689531,445.03031867723166,1208.3865075228714,0,0.0
176,-13366.882392695647,-1729.884940905854,-3976.1159152304153,1.5285488700053083,-1.2974966626548552,5.206603632686229,1331.1323279883684,700.0553059909316,1167.7045231306329,0,0.0
177,-6785.719458101789,9162.311982411267,1445.2303953095675,-5.246341550163625,4.739867668591968,6.267541441366974,1799.9994020626843,842.1041203914265,563.1124719280433,0,0.0
178,2676.309931549922,5196.399675186502,4297.012661512229,7.799769682493757,9.542270824896429,3.3409781309036957,0.0005979373155736449,482.31178904583885,1082.958719230316,0,0.0
179,-2534.7748478042795,-2479.1771219803845,910.8648325419417,8.810093472444592,-1.7128697460333493,7.4967287967013565,89.43042457262065,513.3901478033049,1208.027744871999,0,0.0
180,4900.882812462531,-1101.984034789355,67.17954112983534,-7.16949719512627,5.764295783723308,2.682736036671442,440.3610962333409,680.0593283626977,1102.4101604735351,0,0.0
181,-10945.487634483667,-5069.394301810357,-2357.3431909154824,0.4818785887873198,0.5435148951549973,-1.5751151713257863,1416.6487571022446,611.142949295031,472.1180296459934,0,0.0
182,1608.6375399268252,-10761.10620986548,-5881.99153194899,6.971674393127604,-7.7133505778884155,6.73788884925406,1799.9994020626843,519.8705215844475,512.1692023449496,0,0.0
183,-6685.298360053592,5722.689980045967,5832.731117743045,-7.347658494232122,9.207639813253795,-3.703155054560644,1799.9994020626843,642.485126514197,958.0271269334571,0,0.0
184,3904.2440455631213,8221.807575082912,-1964.1252528598152,-6.755610987080969,3.6459647370841393,7.78491559691202,480.7121134732951,584.2130153830867,530.8541588554499,0,0.0
185,-10425.800957518957,-2556.7915561942605,-2639.5959058437707,2.5085281686128953,-5.026311470036964,6.645966686037864,1064.965178304774,788.2671128757775,519.3765673877915,0,0.0
186,-44.583018298707884,12562.570615057091,1159.8051384436242,-9.853580075143636,4.258951989564416,-6.001712216460069,1799.9994020626843,652.6492009119993,554.5037869651442,0,0.0
187,-5335.165627202387,9014.653932979996,-3513.436817811919,-2.3078711575307183,5.86474440568247,-4.9031470476635155,1799.9994020626843,576.8424230454611,911.0741774798917,0,0.0
188,5709.444257614994,-3308.474988615646,-1698.469576323244,-3.988548251392766,2.592690774690765,-0.43757020728735707,950.6358688752159,886.3374425581196,782.1599546358102,0,0.0
189,4074.5724320103523,5020.236105073773,4659.29414044829,2.003267376730199,4.151265297503182,4.768521846041771,1799.9994020626843,483.0314346826135,1069.1962693128607,0,0.0
190,2336.2182996165625,364.01956222509943,1755.5566985005053,-14.616313330542706,-0.5814488143778391,1.8057960287785448,144.5806647694115,455.15116616588875,1102.1446419500535,0,0.0
191,-4603.865930289433,-5714.525442722586,6601.792281336481,10.730090621048543,-6.54637119424776,2.659410512473432,0.0005979373155736449,623.3642221987502,974.2649765890965,0,0.0
192,-3164.866127295033,5608.262790360763,-4901.6978287028,11.011546937013101,7.732009480489954,-5.8731304220133325,0.0005979373155736449,816.1125610048348,536.0943062379283,0,0.0
193,7575.003961831068,-4446.189758495957,-4519.011708579488,-0.0377663765217211,-4.648048886243677,3.7288933941057354,1584.4973239521457,830.3869570191619,851.7625557224737,0,0.0
194,7567.178541204395,488.85115752087495,-4792.970331417761,11.870818065949233,-1.493903268004511,1.2916950851930749,0.0005979373155736449,626.4233019078583,1087.513337548583,0,0.0
195,3165.066075196103,-893.411527302902,4110.14647627721,-6.374008876230355,2.587482757919736,-8.339993616946456,445.95181146585156,707.283238064867,408.3184805907795,0,0.0
196,-5281.67219975282,184.67749392801034,3510.3147016334337,11.828340058237576,-3.42772128028942,0.24980528964775228,421.4176683632983,480.43713283685065,606.4139761707002,0,0.0
197,3927.7186260767094,-6484.138506214587,4082.0982554079874,8.10149623172462,4.704575026971074,-4.733397890511806,456.5788616895625,608.8439704676512,1018.8908225770783,0,0.0
198,3898.78742532878,3785.3369891701486,-10434.092631295905,0.8075367180953474,-0.26064079804031026,-2.819946293771456,1699.5688014296877,618.9953952606729,885.674300588983,0,0.0
199,-9055.689262133565,5200.009369849189,6670.599029299756,-7.9058904010335365,-7.0199074989144385,-7.208722594031132,984.8140668809767,610.0446808480101,695.6552176843052,0,0.0
200,-102.14113380683739,11418.69169859649,-7189.755429191371,-1.838420478991422,-0.02282199466910395,0.5559865419377799,1472.2130692140977,516.2770298386686,960.4297797889722,0,0.0
201,1290.5396806930094,-1660.755794471941,-5901.026363532532,0.7085632394021442,2.7889093981295687,1.385313004330805,1130.4048005916115,714.3290421161319,1229.452322924747,0,0.0
202,-5209.540120102078,-4445.79209802195,3386.794964571986,11.709412086021544,4.167718031548643,5.78846912759051,383.0863184981076,401.9922212220299,801.6840232649383,0,0.0
203,-4115.029254080314,3304.3234012695334,-4609.083531017466,12.336386461020115,-5.108421584825363,-5.815931792297181,238.83293090986896,703.0664697192606,612.0317050861095,0,0.0
204,4848.054906070057,-9573.952838615915,5038.777850027203,7.6868135256634025,-2.6935800871497273,-12.554661313882361,3.598254294258983,612.294145478334,539.6450521036077,0,0.0
205,5419.604887721045,1651.3941691160235,9917.436521718922,-4.3952376182346145,12.863050568543866,-3.470372507828298,424.76864643266,937.1725744382984,969.388625975409,0,0.0
206,-10142.806314992347,9139.832605317424,-2096.97738584474,-9.261162869023387,-11.037571197972365,-2.862357624723722,1799.9994020626843,681.5724047134154,648.4951376723056,0,0.0
207,-2941.0736269428885,-7074.085407732639,2286.7555440463884,4.220692204428195,10.005474756618106,-3.393732644699658,599.0227560015966,624.4702534297685,496.3734538060726,0,0.0
208,5690.411858123618,2855.0986367667906,3647.0816743411406,-1.4128566384651169,8.019671587756845,-2.093757656208313,1799.9994020626843,609.9639772078363,612.6457800949511,0,0.0
209,-7949.23079696911,-5387.546043866799,4825.30673348203,-3.0794085460104634,-2.101293053232302,3.4400102125268432,1799.9994020626843,492.65620116477294,880.0996328653455,0,0.0
210,137.21312015279182,-128.52785931254493,1013.2858542820176,-0.33765841034833954,0.3345167220059202,6.139470584074374,0.0005979373155736449,688.8212007607754,736.4439681677632,0,0.0
211,-5768.006438106069,2088.1383229139183,9683.892339087563,-10.03585999298528,-3.33480994195677,-4.211487582587624,1799.9994020626843,667.2787245090221,983.8123901502777,0,0.0
212,-1177.0290795493484,-1761.9493160029865,4964.358972144806,1.1297249029265926,-11.224184345214697,-0.9458915397396828,0.0005979373155736449,804.384954731765,434.51485874828086,0,0.0
213,-15.321470573229817,-1140.724867117191,-2931.7445761372064,10.067906618396105,1.1982730782376247,-5.9540363110622465,0.0005979373155736449,406.61726688049293,930.9057629411254,0,0.0
214,-6014.486770986366,202.92539054326107,-6746.480229584449,-3.26046492383085,-2.195641205890964,-0.5251259566095893,1799.9994020626843,805.2122039886272,922.9724577397028,0,0.0
215,8034.0896318992045,-6996.843429448516,3874.0081129862024,-5.504016875386189,7.833943259134243,-0.9511526923847988,865.6335450318368,683.7666651097279,1120.560260142668,0,0.0
216,-10054.288452212362,3639.1394567668003,-5606.163414415479,-9.34797408396502,-5.949462373978532,0.3312647274403875,1799.9994020626843,502.1350107540602,1115.7274279021112,0,0.0
217,-2749.3973021916104,8923.887129022645,3616.406124262263,-10.312249748787696,3.678815934484739,-5.898994145844933,0.0005979373155736449,877.7030598758993,632.4109792109066,0,0.0
218,993.3982310086885,2680.3805256356504,-463.6642162471171,3.2581951877446635,5.021392846960059,-3.2170156848219387,0.0005979373155736449,726.6661372388626,1154.6416740632367,0,0.0
219,-9545.566191995456,1537.1069150955027,-2622.089702457156,-7.31206152983893,-0.8146899959905722,-0.16400746109901077,1799.9994020626843,606.7671074059872,617.6428656802118,0,0.0
220,12466.109505004511,-1535.2553289382897,-4184.844227143519,4.5387128791550415,-1.4789320056215542,9.558018659772422,1796.6709788681326,848.7938534513978,902.289940011503,0,0.0
221,450.0011719892061,4415.085827359958,-11849.380449700959,14.833003893191819,-0.3227776139541423,0.5434675620559708,44.41943617768786,671.7562362488688,379.0879492540025,0,0.0
222,-8183.138978708996,-7866.270229663248,-874.6655194060259,-3.838769688487147,-6.168545718700043,-3.493626569538799,1799.9994020626843,520.2368145108749,729.0961063342011,0,0.0
223,-2323.173538841471,-10747.294238390954,-6759.511468489915,11.426937648701914,-6.140044505690799,6.195259630729886,99.44459933065117,814.0160612470008,709.188830905563,0,0.0
224,-6648.210662628627,-9237.871677843397,-4014.9830892291984,11.08410594965946,-6.3701998851497725,-6.844712667756889,0.0005979373155736449,546.5944720256057,531.9561518588735,0,0.0
225,-5559.733128328311,-1475.1132766550986,4159.624339483971,7.687741323625653,11.761571547460871,4.094351867406402,250.38593993058396,587.2404847259122,575.1078950525089,0,0.0
226,-3611.361444830072,6512.30880676608,-14.851672447215606,-4.176380668829166,0.34377435420628544,10.982813246773505,0.0005979373155736449,561.8592869127569,990.0080301611079,0,0.0
227,-1187.0019278038853,-1478.4143189882507,4749.931060140788,5.972328633422849,-8.402265453105192,-4.826782002316035,168.6420823375252,650.6381289037536,709.7419740396163,0,0.0
228,5554.100900293948,2100.2922063175392,-6443.959089924045,-12.260751908394571,5.276442653723231,-6.357100581237747,113.96924958750041,683.7799085257866,1054.477902999115,0,0.0
229,-3177.3601232613055,-10901.338574087667,-5290.9720640050555,2.36395021397463,5.4857997567579675,-0.21760337475085734,1111.0773404532877,657.9019912952144,737.0044293160736,0,0.0
230,5841.743274666436,12336.386785006347,1371.139135526842,2.811029369198725,-1.8916813606647014,-1.3895796101652316,1496.1933292796368,761.8070185551151,1003.2797130048675,0,0.0
231,-8383.782191277205,-5180.162874884039,-9735.368872191504,6.441131612410425,-3.157956117697583,-5.399569514352105,1567.100587871276,619.4733682343167,687.7555478673576,0,0.0
232,-7970.026956213433,3922.7782220720383,3166.137040721319,-0.5520116963433312,-0.36095019223325053,0.8268841487248344,1553.7248342496725,582.9442457678524,901.2750126343744,0,0.0
233,-3708.498731465665,-6032.123247084846,-3881.746197555856,8.365075788196577,-3.9740666082757192,-2.91478384328878,0.0005979373155736449,566.0719957099027,463.1161760620571,0,0.0
234,-2597.4726897224823,11828.685409692978,4743.544514686273,6.340214725530959,7.710162833335977,-5.591182443883584,1799.9994020626843,676.7052495960543,672.2979072535982,0,0.0
235,198.50264152753243,3986.2474703140915,3016.2068827910252,-3.3336909645235577,-1.1251992006685194,-0.9829181766416817,1153.2885434392153,562.5147234752158,827.3564413324548,0,0.0
236,1141.7628786978255,-12349.900470801185,3242.6267245963636,11.30992396543196,1.6600757299439475,5.173629942668149,1662.9795101790473,469.1291222907057,537.3698170554298,0,0.0
237,-9446.915174505917,4265.5080091396685,1568.223632161318,-3.904397014692436,-10.663127263043014,-6.954670144967492,300.84041022548985,571.3365041063462,986.947275673826,0,0.0
238,-3889.858824485395,-1330.1372010658406,1440.0460757414419,-0.07530211956704402,-4.074646008219001,-1.7404981969213824,0.0005979373155736449,808.4194122347708,1029.491864437683,0,0.0
239,-6938.958250891064,7605.686148061487,-4412.439892247716,9.755280676554897,-2.5196622065425345,0.7212712593889243,836.3013781829582,593.3281754748423,1054.5485733936875,0,0.0
240,6570.804471690122,-3938.3439554927663,1671.6378046765894,1.4724314983861255,5.185448933976342,6.0585785432865755,316.4572881821385,890.6909279073543,852.1845278592236,0,0.0
241,3875.4430932618284,5256.93362205563,1120.7139031984937,-5.626368770531718,1.8373976268416583,-5.250997037239986,614.0988976008383,491.4088494720272,486.2710398834006,0,0.0
242,-11394.761096863971,6344.854222879123,1839.8436419704724,-6.527734670632131,-12.55399893490156,1.792811740552526,1799.9994020626843,784.6662218573247,465.1075257921466,0,0.0
243,1808.7930533855254,732.5334709554809,3023.146176214945,0.8698765681696381,1.0090506695050208,-6.961213469440717,393.24620158689515,903.4888116389393,956.6602798518106,0,0.0
244,8575.696086155156,6408.91912267153,-1986.7443506351292,-3.0362081940839865,8.389886941845006,-2.008075101139558,1799.9994020626843,603.7200736563136,1061.227661673397,0,0.0
245,2907.104737843616,-7710.435487193237,-3921.503920881091,-5.580196903316823,-11.742349398200686,3.1326548749922725,0.0005979373155736449,605.2373675396148,424.4195399153996,0,0.0
246,5377.622792833086,12181.982638392685,-2730.9470501802366,0.015235483100904001,-2.1382415517551387,0.5484812552481992,1360.9593357639565,562.6465105996258,931.3142363555644,0,0.0
247,-12035.009066181588,-6588.144129543269,1708.1449928473228,2.504733824159174,-0.35070363986516195,6.139740025858524,1448.381554505533,884.6707242195398,1008.7190974516116,0,0.0
248,-4472.821816455137,-6161.703502714271,-10261.548982530474,7.172541733999601,-10.950955932141596,2.9854808506102097,0.0005979373155736449,756.3630957785172,1278.4104270506505,0,0.0
249,7295.570803530478,-9750.143590442589,821.2131975020033,11.315267452399583,7.765394327018248,-1.6710158417280563,1799.9994020626843,444.42902419931033,427.6756936221127,0,0.0
250,631.3512179451634,10083.846806769394,8266.652398927976,-0.3124142953805711,-7.321662482541148,4.5132997265288965,1215.7627358753587,815.1424386530762,496.6268382299013,0,0.0
251,-7088.9089467239455,110.84636672579381,11118.328036794202,-11.433531591915788,5.3304240111880805,-3.732580024655517,1799.9994020626843,792.7821135031518,896.485841991559,0,0.0
252,8640.258479177846,-5975.197083100708,2357.1156875292513,1.7832753152123795,9.566361555192067,3.308713150672518,797.0173316462605,574.2831820650017,1206.1099657526693,0,0.0
253,690.8251395234884,2280.9627565078627,7611.890012749769,-2.0123264814616473,12.82451733003257,-3.8027347364306707,9.365295331822464,652.5898062823226,1033.340438115064,0,0.0
254,10029.909228263134,5789.201469709058,-2716.163069596,5.477523337062758,4.586661484164174,-3.693398951321284,1799.9994020626843,586.1021001967301,816.731981561179,0,0.0
255,3344.2913156929058,-1645.1338385483232,-4551.00171289195,-10.142065822118703,10.265214275737769,-0.37868946530407094,258.698359758717,626.5736218618904,906.9001588894262,0,0.0
256,-6084.4042870335,771.890378943252,-9708.999546510237,4.182011475864998,-11.702196657860645,-3.4741472840199554,33.858322993079454,803.105343464018,712.929971414469,0,0.0
257,-6856.015689261365,2826.4635130995584,4079.6995906105813,-8.23787647831151,-5.6543521512934145,8.320811888145322,0.0005979373155736449,680.511452444749,600.8657510149824,0,0.0
258,-9844.699678717901,4732.447886251576,4331.963746728571,-0.21449068481680555,-3.4016501841019697,12.62600122819901,1799.9994020626843,625.6585846431572,789.60779751688,0,0.0
259,7516.962824626,3745.791172267752,-8462.50429216018,-7.038123181147794,-0.8581737481951617,-3.5911030291502284,1205.5005805658018,526.6070033616179,857.4927335185175,0,0.0
260,7431.088757273373,6592.551960588367,-5294.499133880127,1.258473474412511,-2.396006556380071,10.097328143145681,844.9989648186885,820.3700528910022,1080.4057834987525,0,0.0
261,6822.102891850438,4935.082844626166,1131.214878328205,4.487249558408314,7.703673809290611,-0.1374342708513243,1799.9994020626843,782.6801051276316,460.29186969935927,0,0.0
262,6628.977464102052,2856.3971599892566,6191.115723778154,7.069768410980568,2.539519677392664,7.432233856024651,1799.9994020626843,790.1419857096853,464.12591606061324,0,0.0
263,-1400.5217341985576,-10558.959228125817,-8374.080867240717,3.603812811160743,-7.975610729467007,2.9090222660483933,1799.9994020626843,821.6533336894736,1110.2862021912733,0,0.0
264,3692.0674417521504,1037.3027867702963,11507.931152846542,7.4054127463002555,10.70648599012091,-2.4056116940692784,1799.9994020626843,586.3992273796384,510.71608623111115,0,0.0
265,5145.825010143197,-9963.936589056704,-6049.402439159942,2.2506538379197005,-3.8719955298673714,-0.09718149380991514,1799.9994020626843,702.1372620165266,915.1159225210495,0,0.0
266,-6934.904758275052,-8694.345721650545,-3163.666353262634,5.4484683577469255,-1.8971851251089165,-2.7584898742629704,1359.6101887367104,630.774276361295,728.8895037325647,0,0.0
267,1943.8415848066024,5498.870186864715,4057.3842939973483,-7.933557711830847,4.332634874782977,-7.156341730755619,236.71927601035398,848.0783778857667,895.0208452324041,0,0.0
268,-1545.5559666400593,2602.0453888641914,-4247.704844744344,-3.3036441998248227,-4.709909763353486,-1.511990194411621,1799.9994020626843,463.41066061383754,1160.4994437868963,0,0.0
269,203.41489073794082,7002.175214094141,11001.657813619782,1.787823441066526,-3.333176278399034,-2.7246350465577454,1186.9835084714596,642.917999019126,537.0726782606798,0,0.0
270,4857.880795978632,6811.838940722616,1576.5927527869997,-6.895953897828013,-9.530049528673274,0.6303205301772101,610.9175577323956,689.5900940931824,578.2640729776058,0,0.0
271,-9281.617984214303,-2931.4774261906523,-2041.0918816422504,3.537110825223067,-6.797982522106154,4.3004514956757465,1158.7261749192476,540.1806018743528,989.3205275144192,0,0.0
272,-6524.510405658011,-9351.397267720728,-3315.3361896881056,-3.1757394641106758,-2.4233108316822003,13.586804933751921,39.46564191515864,550.6944359018471,849.4734257451591,0,0.0
273,1642.606072758381,-9435.966508390487,8403.233415570194,-0.40639981401453795,-0.22301006763050157,-0.3890466879766148,1435.592976012565,696.6957920051364,439.2491247978105,0,0.0
274,3939.384062308251,-2425.882448627748,-4982.091771112715,12.670613133846095,-4.239545761204011,-0.7073344280429339,0.0005979373155736449,795.4276244540906,897.8412754737483,0,0.0
275,6308.826685631645,-3950.747595939036,5067.204736248696,4.455613265570582,-2.7599946463254184,6.176341884012801,1799.9994020626843,824.7117928797843,984.1540121513444,0,0.0
276,7298.645664818004,1376.997702541586,-2123.296365500564,9.843987902773957,8.56295293292776,2.164757058319922,0.0005979373155736449,901.7917187909889,511.4555244104058,0,0.0
277,308.99700699889127,-213.36790452078048,-305.0717544193677,2.185773598800924,-3.5378935439095205,-5.374715808671377,0.0005979373155736449,732.7567861357638,911.1490840884271,0,0.0
278,-5817.949602070874,3387.260594893075,2530.0312889031484,-6.036980076906014,0.5972235962561864,-4.777884583271579,1799.9994020626843,699.6948993404458,758.9732893848413,0,0.0
279,-6282.609890078067,6061.812022496413,13.246811131233017,-4.67113228359636,-3.15305487010356,0.6258877524286754,1704.0688287359292,868.0161213778274,366.42077766897546,0,0.0
280,1378.6442604782678,1549.3050546298527,-932.1410231076461,-6.576135679270962,2.291195877615217,7.362516636703337,124.46404570438416,867.9910262834583,787.3685733279935,0,0.0
281,-9236.689079701353,-4164.3198946993925,-7723.220861384156,3.338042613714487,-0.37950775031081213,3.2922244130747615,1182.5199303446466,635.8569532989604,719.6388152456275,0,0.0
282,12144.419013236404,3614.6970369595765,-4706.677317791656,-4.276921346406798,4.459637415045059,-3.911083040976887,1333.8853831113843,579.692783240599,527.799032069659,0,0.0
283,4144.741986348919,-10733.109543271312,-4906.293023938966,7.582081462661286,2.277887276440522,2.1453151472700753,1393.9390236696163,442.98909992945573,928.9412726134278,0,0.0
284,-87.93920291144605,-4442.149999266232,-3473.6480114988835,1.6209832041491192,10.11533370956976,-6.936984246161218,171.60600292527357,588.5931777003125,704.4425127741733,0,0.0
285,7127.861100378769,2605.522213251034,-6510.10281598746,-7.42096379904517,-1.2107833522312317,6.719916688274605,777.6222399573331,794.3234462220225,1084.6557711260884,0,0.0
286,4294.839796579695,6897.293833548842,314.34882371478193,4.4605552017553585,6.357224172466145,11.070478464576837,0.0005979373155736449,612.0470705151374,908.5197586546064,0,0.0
287,-1828.1755992496878,1629.0738633377514,-3191.645029455177,-10.796277683130615,9.450127546827527,-2.053061733941454,0.0005979373155736449,880.1532749746893,794.0613151673633,0,0.0
288,-11227.915578209766,179.44763227418844,-3470.3774613502196,6.830867619753388,-7.277099349716604,-5.323936374043335,848.5993792176389,896.2533523970533,660.4707990907282,0,0.0
289,5425.4893493437,9734.615322347327,-2900.842848872704,-5.1614475407605545,-6.702149634862103,3.1941688419627,895.1808011028335,702.3935909807351,1001.4939232555143,0,0.0
290,9216.093222596657,-6561.2254097364885,1919.9674234887989,3.4556878366618227,11.638273509009384,5.903816794473991,524.2393944576672,613.8018841209014,895.0317900802575,0,0.0
291,-5649.045336672197,1125.5233571359659,-1185.9110105189966,-1.2397156055893959,-6.085785974110488,-0.26979585901320335,1799.9994020626843,710.1071211013959,754.5024182329234,0,0.0
292,9739.763839506018,1056.683989745832,5885.053598844329,5.9484936987726,11.796759696859876,-5.2469709158508016,0.0005979373155736449,473.01718657375113,622.496353724634,0,0.0
293,-6674.06528521709,6531.0294760574225,6402.62544138959,-6.287892534750522,-5.9949459681648385,7.68450980536505,1799.9994020626843,649.5036321742009,660.3866775259403,0,0.0
294,-8519.090666458693,2532.456248288861,-1330.3267633989772,-8.649451533616443,1.3823136194268546,-1.4188806454875724,1799.9994020626843,516.7699211601857,790.1670215048225,0,0.0
295,-5136.105540553148,-2689.2186509657276,8739.252444117434,8.08076330528787,1.9880409967062695,5.6516553348217915,1799.9994020626843,745.0081133541498,903.6787812271159,0,0.0
296,-5868.422641616853,-5460.671874697323,-6610.51272243554,10.003930100377707,-2.860835211365359,-0.8263155880396625,755.8315830625313,520.7581283836498,1064.9597645242347,0,0.0
297,4985.0923420140625,-1218.4666482511743,9210.291957908026,2.2744992937128634,11.107578150192563,-4.1815187928551865,630.8614644102338,697.6805954413576,589.7377328772327,0,0.0
298,-1271.2528561554868,211.32759931341752,3287.869338806933,-2.94257878047574,-0.09743020267055447,7.485958732281239,0.0005979373155736449,749.73849226738,476.1273966040244,0,0.0
299,-270.2157775448502,-3008.6196856152474,-3368.8982039676753,6.516698178012451,-2.820608679335489,-5.125854239421453,0.0005979373155736449,754.8090260553472,483.7105102457699,0,0.0
300,-549.3968125291012,5416.370144693076,5261.4397456382685,-5.823523200328436,-2.6074060626750972,-0.3889401920619191,1042.368203451908,819.6744679282419,922.8741642508985,0,0.0
301,2169.9986127252523,11456.617993273034,-2557.4501655530103,-3.3603063700234235,0.1304183305262443,-0.3441755682024654,1458.475207405378,519.175864533262,1175.448020135018,0,0.0
302,-42.47577337333132,-1038.0524566795657,2039.283702381188,-1.157576736463874,-1.4600977142014644,-0.44695126207880076,1537.9048415011314,500.0247318607844,534.5413861560346,0,0.0
303,1505.153781842031,-3627.132229862519,7775.332841910638,4.98843011407547,5.430429298187664,3.220032913850287,1799.9994020626843,583.506488366972,655.0111511582973,0,0.0
304,7191.820211657065,7562.110791073372,-5005.229463039102,0.865879750916588,-10.810326287091984,-8.51603512792493,556.3319520866112,641.7976069025899,449.3042903565065,0,0.0
305,-10399.127716997255,7707.790941709545,5121.0316301870225,-0.817852342005466,4.027991618145364,-9.601126424465727,1378.2978344771327,582.2071446225045,666.2152109670378,0,0.0
306,-2559.3946236783504,-7513.7653596848995,4224.1228760083595,-2.200325501990016,-10.98911033917879,1.462223065000332,1799.9994020626843,488.1930152730956,670.2734775208592,0,0.0
307,2654.442739491491,-1882.828612061262,1472.7722652420125,5.526519306738607,3.291547839315273,-2.019882616000044,0.0005979373155736449,561.1221491317938,811.0775758300497,0,0.0
308,-546.1188878878693,-2016.4079848572492,-4018.007230472356,6.386312312272441,-1.1827980125060362,4.487069601962839,369.0298501367821,889.0940897718629,609.7957716139963,0,0.0
309,-4149.9048688786315,2666.2803368821824,6797.132225646329,-9.960325804379199,0.3924494803115586,3.2425583164648493,1799.9994020626843,786.9450163553092,681.2305212294095,0,0.0
310,-12413.500465110541,3802.0132960495516,669.5075683736645,-4.257057206749757,-12.032998093450757,-4.616270584303091,1799.9994020626843,716.9578910386017,820.5954203399378,0,0.0
311,4927.717661353865,1330.4326830475884,3056.045153721668,0.29660032541292214,6.92790944599072,-0.4849345889933545,1799.9994020626843,446.5641156553502,720.4940500099347,0,0.0
312,-8405.302389304983,-1521.980574453822,-735.2508671468486,-9.854000059559867,2.3754575532531543,-5.006890189068125,0.0005979373155736449,705.3201738923444,1072.8033423042261,0,0.0
313,10001.686249870887,-2788.4014890392655,-1706.5812366290647,8.788130417159463,6.877817999750677,6.680459595803362,0.0005979373155736449,800.4348370942243,1056.1446099468121,0,0.0
314,-10541.531373493537,5944.02899802918,3636.1041722785344,5.035201064683594,1.5294201920081525,-5.542590136152155,1071.0408752752148,773.556935110536,514.5100186279806,0,0.0
315,12857.89959065011,2548.5614562575256,326.0844132615646,-2.2678727204336004,11.681993238699762,5.94186082173274,0.0005979373155736449,571.5185396797651,1151.8375333023914,0,0.0
316,-558.7935028440279,5974.74929539919,2610.450327557069,-7.752492215929832,-1.478937062656497,5.495349754457462,0.0005979373155736449,593.3006665356106,1094.4473459919554,0,0.0
317,6233.468046629511,-7650.413070221411,-4946.63193484377,-4.059095510784473,4.983579797155061,2.6063353152225184,963.3980909009515,537.9885712660007,609.5928313788199,0,0.0
318,3767.059816145874,3176.0207221970068,-2935.4634809117656,-3.80271975215245,4.26511914330501,1.0769346420137351,711.0909432823728,906.246312591722,765.9189804907937,0,0.0
319,13800.889010788414,-1954.8022674800513,73.69275120710716,0.562558084111976,-2.668399086249419,8.280568729041981,1548.8047447581444,626.1402559025119,606.4683991555503,0,0.0
320,3687.721228446735,-1629.2499009973878,6996.096688794261,0.07689401841447374,0.531788377815313,-5.041915111543912,971.8619165645885,634.6861201091097,391.34071834047427,0,0.0
321,6032.785410214014,-3791.006389544097,-6761.023045193938,-13.286318014525671,-2.1715143026327883,-1.3151341995536496,508.5631546441967,582.8295444310916,614.673245681397,0,0.0
322,-7427.704877170854,11520.557481052923,-1676.0758540816084,0.3089753949937617,-5.089751770843247,1.175382197658993,1221.2219588137843,554.8008361415641,1224.6774448544893,0,0.0
